	1657_1	1657_2	1728	1734	1736	1740	1744	1747	1751
YIL048W	8.0	12.0	7.0	10.0	10.0	5.0	2.0	4.0	8.0
YPL107W	12.0	20.0	27.0	8.0	23.0	22.0	9.0	3.0	11.0
YOR288C	14.0	4.0	7.0	6.0	16.0	2.0	4.0	2.0	5.0
YLR258W	39.0	26.0	97.0	24.0	90.0	63.0	21.0	16.0	23.0
YML103C	35.0	29.0	50.0	25.0	91.0	54.0	21.0	26.0	12.0
YPL014W	20.0	14.0	42.0	16.0	49.0	38.0	11.0	11.0	16.0
YOR185C	7.0	4.0	17.0	3.0	16.0	5.0	8.0	5.0	4.0
YBR298C	27.0	20.0	50.0	12.0	69.0	37.0	25.0	18.0	16.0
YAL037C-A	2.0	1.0	7.0	2.0	10.0	6.0	5.0	2.0	2.0
YPL155C	54.0	44.0	105.0	43.0	104.0	74.0	37.0	37.0	40.0
YBR085C-A	6.0	2.0	9.0	2.0	4.0	3.0	2.0	1.0	1.0
YBR085W	8.0	7.0	7.0	4.0	11.0	9.0	4.0	2.0	10.0
YBR084C-A	3.0	3.0	15.0	3.0	10.0	5.0	1.0	2.0	3.0
YIL047C	46.0	31.0	70.0	22.0	81.0	51.0	33.0	18.0	29.0
YBR083W	25.0	17.0	49.0	13.0	38.0	53.0	14.0	16.0	26.0
YBR082C	10.0	14.0	29.0	11.0	24.0	25.0	6.0	9.0	9.0
YBR081C	30.0	27.0	31.0	16.0	39.0	36.0	7.0	15.0	11.0
YBR080C	7.0	5.0	7.0	3.0	8.0	9.0	3.0	4.0	4.0
YBR079C	22.0	26.0	21.0	16.0	29.0	32.0	6.0	20.0	9.0
YBR078W	14.0	7.0	21.0	5.0	5.0	25.0	3.0	8.0	NaN
YDR083W	6.0	4.0	13.0	3.0	11.0	7.0	NaN	5.0	3.0
YDL220C	27.0	14.0	49.0	11.0	50.0	39.0	9.0	12.0	11.0
YML102W	17.0	18.0	62.0	6.0	32.0	29.0	7.0	18.0	13.0
YBR249C	6.0	10.0	14.0	4.0	22.0	11.0	7.0	1.0	3.0
YOR186W	20.0	9.0	34.0	17.0	34.0	29.0	18.0	7.0	15.0
YOR052C	1.0	1.0	17.0	5.0	21.0	13.0	3.0	4.0	NaN
YAL038W	10.0	9.0	13.0	9.0	14.0	10.0	3.0	8.0	6.0
YBR248C	13.0	20.0	27.0	12.0	37.0	21.0	22.0	10.0	16.0
YPL156C	19.0	12.0	30.0	10.0	31.0	17.0	9.0	10.0	9.0
YBR268W	2.0	1.0	4.0	1.0	2.0	1.0	1.0	1.0	1.0
YJL134W	13.0	10.0	25.0	8.0	30.0	19.0	11.0	4.0	4.0
YPR036W	20.0	12.0	45.0	5.0	40.0	53.0	8.0	13.0	5.0
YAR002W	46.0	37.0	44.0	35.0	49.0	42.0	13.0	14.0	24.0
YMR316W	19.0	15.0	53.0	12.0	41.0	27.0	13.0	7.0	16.0
YBR245C	28.0	21.0	60.0	16.0	63.0	47.0	12.0	13.0	13.0
YDL046W	10.0	2.0	13.0	3.0	12.0	15.0	2.0	4.0	1.0
YBR244W	4.0	NaN	5.0	NaN	14.0	1.0	2.0	1.0	2.0
YOR191W	23.0	20.0	43.0	13.0	63.0	32.0	12.0	7.0	17.0
YPL157W	12.0	7.0	58.0	7.0	32.0	25.0	10.0	12.0	5.0
YDL148C	27.0	21.0	20.0	14.0	29.0	23.0	5.0	15.0	7.0
YOR023C	21.0	20.0	37.0	1.0	33.0	16.0	9.0	12.0	14.0
YDL146W	10.0	4.0	11.0	6.0	13.0	7.0	2.0	2.0	8.0
YDL147W	6.0	3.0	7.0	3.0	7.0	5.0	2.0	4.0	1.0
YDL154W	13.0	13.0	32.0	7.0	48.0	24.0	12.0	8.0	14.0
YDL155W	14.0	12.0	31.0	9.0	34.0	17.0	8.0	5.0	15.0
YDL150W	11.0	2.0	4.0	4.0	8.0	4.0	1.0	5.0	6.0
YML086C	18.0	13.0	16.0	8.0	32.0	16.0	11.0	7.0	8.0
YBR293W	10.0	11.0	30.0	5.0	35.0	19.0	11.0	8.0	14.0
YAR002C-A	19.0	22.0	17.0	12.0	31.0	19.0	12.0	9.0	13.0
YDL224C	2.0	NaN	7.0	2.0	23.0	13.0	3.0	1.0	4.0
YOR192C	13.0	9.0	18.0	6.0	33.0	9.0	4.0	3.0	5.0
YOR056C	6.0	4.0	9.0	1.0	5.0	5.0	2.0	1.0	2.0
YDL139C	7.0	NaN	1.0	NaN	3.0	2.0	3.0	1.0	NaN
YCL049C	7.0	6.0	17.0	5.0	15.0	13.0	6.0	3.0	5.0
YML093W	15.0	16.0	19.0	12.0	26.0	21.0	4.0	10.0	8.0
YDL066W	10.0	20.0	27.0	8.0	45.0	21.0	6.0	6.0	7.0
YOL097C	12.0	8.0	12.0	9.0	13.0	13.0	7.0	2.0	4.0
YML094W	5.0	1.0	3.0	NaN	3.0	2.0	3.0	NaN	2.0
YMR049C	11.0	11.0	14.0	10.0	15.0	13.0	2.0	6.0	4.0
YOR016C	7.0	5.0	14.0	5.0	13.0	15.0	4.0	5.0	6.0
YCL050C	9.0	9.0	10.0	7.0	17.0	18.0	6.0	8.0	6.0
YHR057C	9.0	17.0	37.0	10.0	31.0	16.0	17.0	7.0	11.0
YHR058C	7.0	8.0	6.0	4.0	19.0	7.0	2.0	2.0	2.0
YCR079W	30.0	23.0	30.0	15.0	54.0	22.0	21.0	15.0	15.0
YHR056C	34.0	21.0	30.0	25.0	43.0	31.0	22.0	15.0	26.0
YCR076C	14.0	10.0	14.0	9.0	21.0	18.0	4.0	11.0	7.0
YHR054C	6.0	5.0	4.0	4.0	1.0	1.0	4.0	NaN	1.0
YCR075C	10.0	6.0	14.0	7.0	11.0	6.0	6.0	4.0	3.0
YHR052W	5.0	9.0	7.0	3.0	9.0	9.0	2.0	1.0	2.0
YHR050W	48.0	36.0	46.0	26.0	88.0	31.0	37.0	15.0	33.0
YHR050W-A	2.0	4.0	3.0	3.0	1.0	2.0	NaN	3.0	1.0
YPL029W	10.0	7.0	33.0	8.0	19.0	21.0	3.0	9.0	4.0
YOR019W	30.0	16.0	33.0	13.0	50.0	31.0	7.0	14.0	22.0
YOL001W	14.0	10.0	42.0	7.0	20.0	25.0	5.0	10.0	8.0
YDL122W	19.0	17.0	50.0	8.0	55.0	28.0	8.0	16.0	16.0
YMR009W	9.0	3.0	10.0	NaN	17.0	10.0	4.0	8.0	2.0
YMR048W	9.0	9.0	15.0	2.0	19.0	10.0	5.0	7.0	7.0
YDL125C	6.0	10.0	19.0	4.0	14.0	18.0	5.0	1.0	10.0
YMR010W	11.0	17.0	30.0	7.0	31.0	19.0	7.0	14.0	10.0
YKL025C	18.0	18.0	33.0	6.0	29.0	11.0	7.0	2.0	6.0
YKL026C	15.0	9.0	29.0	4.0	21.0	17.0	9.0	2.0	6.0
YKL027W	17.0	24.0	58.0	11.0	57.0	23.0	11.0	10.0	8.0
YKL028W	6.0	1.0	29.0	1.0	8.0	6.0	2.0	1.0	3.0
YKL022C	8.0	11.0	67.0	33.0	25.0	17.0	3.0	9.0	6.0
YKL023W	7.0	6.0	25.0	5.0	17.0	13.0	5.0	3.0	6.0
YLR361C-A	2.0	2.0	1.0	NaN	4.0	5.0	2.0	NaN	1.0
YKL024C	8.0	6.0	29.0	5.0	8.0	10.0	1.0	4.0	5.0
YKR009C	44.0	38.0	85.0	42.0	55.0	50.0	47.0	41.0	18.0
YKR008W	6.0	8.0	37.0	31.0	8.0	6.0	19.0	13.0	1.0
YKL020C	10.0	11.0	65.0	31.0	39.0	33.0	11.0	8.0	12.0
YKL021C	4.0	4.0	42.0	28.0	8.0	10.0	4.0	4.0	4.0
YOR375C	26.0	14.0	42.0	8.0	53.0	19.0	17.0	10.0	12.0
YLR370C	1.0	2.0	2.0	3.0	2.0	2.0	NaN	2.0	1.0
YLR369W	3.0	NaN	21.0	1.0	8.0	3.0	NaN	1.0	NaN
YLR430W	29.0	20.0	21.0	9.0	38.0	18.0	6.0	10.0	15.0
YOR374W	23.0	21.0	96.0	21.0	65.0	66.0	28.0	28.0	33.0
YPL012W	13.0	10.0	24.0	7.0	23.0	17.0	3.0	10.0	9.0
YAL001C	24.0	20.0	10.0	21.0	22.0	20.0	6.0	9.0	11.0
YOR369C	4.0	3.0	5.0	3.0	7.0	8.0	NaN	5.0	3.0
YDL120W	1.0	NaN	NaN	NaN	1.0	1.0	1.0	NaN	NaN
YDR028C	21.0	7.0	21.0	7.0	38.0	16.0	5.0	4.0	9.0
YOR368W	10.0	14.0	24.0	9.0	39.0	23.0	16.0	5.0	9.0
YGL220W	4.0	4.0	7.0	1.0	8.0	6.0	4.0	1.0	2.0
YGL221C	9.0	1.0	11.0	5.0	7.0	4.0	6.0	NaN	5.0
YLL058W	16.0	6.0	20.0	3.0	26.0	15.0	9.0	5.0	11.0
YGL226W	3.0	6.0	9.0	4.0	11.0	7.0	NaN	1.0	5.0
YGL227W	30.0	20.0	62.0	17.0	52.0	35.0	15.0	18.0	16.0
YGL228W	12.0	6.0	25.0	6.0	21.0	18.0	10.0	2.0	8.0
YGL222C	4.0	1.0	11.0	2.0	4.0	2.0	2.0	2.0	1.0
YGL223C	8.0	8.0	16.0	4.0	17.0	14.0	4.0	3.0	6.0
YGL224C	8.0	6.0	17.0	7.0	27.0	12.0	4.0	4.0	9.0
YGL225W	4.0	1.0	2.0	NaN	6.0	4.0	1.0	2.0	2.0
YGR194C	14.0	13.0	30.0	14.0	40.0	18.0	14.0	8.0	19.0
YGR195W	2.0	6.0	2.0	2.0	4.0	NaN	2.0	1.0	3.0
YGR196C	15.0	7.0	21.0	4.0	23.0	14.0	5.0	6.0	6.0
YGR197C	19.0	17.0	45.0	9.0	46.0	26.0	23.0	14.0	21.0
YGR198W	6.0	8.0	11.0	11.0	8.0	10.0	1.0	4.0	4.0
YGR199W	29.0	22.0	49.0	11.0	35.0	37.0	25.0	13.0	16.0
YGR200C	10.0	8.0	15.0	6.0	13.0	15.0	3.0	3.0	5.0
YGR201C	17.0	11.0	32.0	5.0	25.0	22.0	19.0	7.0	15.0
YGR202C	11.0	16.0	34.0	3.0	28.0	21.0	12.0	7.0	10.0
YGR203W	47.0	39.0	97.0	25.0	96.0	57.0	49.0	28.0	48.0
YCL043C	17.0	21.0	14.0	12.0	15.0	7.0	6.0	9.0	7.0
YCL042W	26.0	32.0	36.0	23.0	30.0	39.0	14.0	9.0	9.0
YDL063C	13.0	17.0	27.0	9.0	32.0	20.0	7.0	8.0	6.0
YLR064W	9.0	6.0	22.0	7.0	18.0	11.0	3.0	3.0	6.0
YGL006W-A	8.0	4.0	8.0	2.0	7.0	8.0	1.0	1.0	5.0
YGL009C	30.0	30.0	30.0	16.0	59.0	37.0	16.0	18.0	24.0
YGL008C	5.0	5.0	8.0	NaN	10.0	9.0	1.0	NaN	2.0
YGL004C	47.0	35.0	48.0	22.0	82.0	67.0	34.0	23.0	36.0
YGL003C	6.0	18.0	31.0	8.0	20.0	34.0	3.0	7.0	6.0
YGL006W	28.0	22.0	53.0	19.0	55.0	48.0	24.0	17.0	19.0
YGL005C	8.0	5.0	24.0	4.0	17.0	18.0	7.0	6.0	13.0
YLR059C	54.0	27.0	88.0	33.0	107.0	63.0	37.0	33.0	27.0
YGL002W	20.0	10.0	37.0	5.0	30.0	34.0	6.0	11.0	8.0
YGL001C	3.0	8.0	8.0	3.0	7.0	8.0	1.0	3.0	3.0
YLR068W	8.0	4.0	9.0	3.0	11.0	9.0	1.0	6.0	7.0
YLR067C	15.0	10.0	31.0	10.0	28.0	25.0	2.0	9.0	1.0
YLR058C	5.0	3.0	30.0	1.0	7.0	13.0	4.0	6.0	11.0
YDR373W	1.0	2.0	3.0	NaN	2.0	3.0	NaN	2.0	1.0
YDR372C	9.0	6.0	18.0	5.0	15.0	13.0	4.0	6.0	6.0
YDR374W-A	1.0	1.0	5.0	NaN	4.0	3.0	3.0	NaN	NaN
YDR374C	5.0	2.0	14.0	2.0	20.0	9.0	7.0	3.0	8.0
YDR376W	8.0	11.0	11.0	8.0	24.0	7.0	9.0	4.0	9.0
YDR375C	5.0	3.0	21.0	4.0	11.0	12.0	3.0	3.0	2.0
YOR189W	9.0	4.0	7.0	5.0	6.0	4.0	1.0	2.0	4.0
YML096W	12.0	12.0	17.0	6.0	27.0	18.0	11.0	3.0	4.0
YGR215W	2.0	2.0	8.0	1.0	3.0	4.0	NaN	3.0	1.0
YDR379W	36.0	22.0	56.0	22.0	63.0	39.0	19.0	10.0	17.0
YGR213C	12.0	5.0	28.0	6.0	34.0	19.0	9.0	2.0	4.0
YGR214W	6.0	1.0	16.0	3.0	14.0	10.0	NaN	3.0	2.0
YGR220C	4.0	2.0	23.0	2.0	8.0	17.0	2.0	4.0	6.0
YGR221C	20.0	18.0	34.0	8.0	40.0	25.0	13.0	9.0	11.0
YGR217W	37.0	32.0	52.0	22.0	68.0	40.0	29.0	26.0	28.0
YGR218W	9.0	7.0	8.0	8.0	13.0	6.0	2.0	5.0	8.0
YAL017W	46.0	56.0	56.0	37.0	78.0	54.0	37.0	21.0	28.0
YIL055C	28.0	14.0	45.0	12.0	53.0	51.0	24.0	8.0	19.0
YMR145C	34.0	19.0	82.0	15.0	92.0	64.0	18.0	26.0	26.0
YPL201C	11.0	13.0	24.0	6.0	27.0	17.0	10.0	7.0	4.0
YPL009C	15.0	16.0	15.0	12.0	38.0	26.0	6.0	5.0	14.0
YNL087W	41.0	41.0	82.0	32.0	89.0	75.0	40.0	25.0	46.0
YNL088W	14.0	5.0	15.0	8.0	20.0	12.0	4.0	5.0	4.0
YNL090W	2.0	2.0	3.0	1.0	2.0	4.0	2.0	2.0	2.0
YNL091W	15.0	12.0	75.0	7.0	38.0	29.0	7.0	15.0	10.0
YNL092W	28.0	17.0	43.0	14.0	50.0	23.0	12.0	8.0	23.0
YML095C	8.0	5.0	5.0	1.0	7.0	7.0	4.0	5.0	3.0
YNL094W	20.0	16.0	38.0	5.0	32.0	22.0	12.0	12.0	12.0
YNL095C	14.0	4.0	27.0	8.0	21.0	11.0	10.0	9.0	5.0
YDR090C	4.0	1.0	16.0	3.0	21.0	13.0	4.0	5.0	7.0
YPL253C	13.0	12.0	26.0	11.0	42.0	16.0	15.0	9.0	8.0
YAL032C	16.0	17.0	20.0	12.0	32.0	15.0	9.0	3.0	15.0
YNL085W	26.0	17.0	29.0	17.0	45.0	26.0	10.0	6.0	17.0
YNL086W	1.0	2.0	3.0	NaN	10.0	5.0	2.0	1.0	2.0
YHR195W	11.0	11.0	18.0	11.0	23.0	15.0	21.0	10.0	12.0
YHR196W	15.0	15.0	17.0	16.0	23.0	18.0	4.0	8.0	8.0
YHR193C	7.0	3.0	17.0	1.0	14.0	10.0	7.0	2.0	2.0
YHR194W	19.0	27.0	21.0	10.0	31.0	18.0	7.0	14.0	8.0
YHR191C	1.0	1.0	1.0	NaN	3.0	2.0	NaN	NaN	1.0
YHR192W	5.0	8.0	15.0	6.0	14.0	13.0	4.0	3.0	8.0
YHR189W	4.0	1.0	6.0	NaN	17.0	2.0	1.0	4.0	5.0
YHR190W	12.0	13.0	9.0	9.0	19.0	9.0	NaN	7.0	6.0
YOR075W	2.0	2.0	3.0	1.0	5.0	1.0	NaN	NaN	2.0
YOR076C	19.0	20.0	36.0	16.0	37.0	24.0	3.0	10.0	10.0
YLR425W	18.0	13.0	18.0	15.0	30.0	25.0	5.0	9.0	9.0
YOR074C	7.0	10.0	10.0	3.0	12.0	5.0	2.0	4.0	5.0
YOR071C	17.0	15.0	23.0	6.0	30.0	16.0	12.0	5.0	22.0
YOR072W-B	2.0	1.0	2.0	NaN	4.0	3.0	2.0	NaN	2.0
YHR197W	5.0	3.0	4.0	2.0	5.0	1.0	5.0	NaN	2.0
YHR198C	8.0	5.0	10.0	6.0	21.0	7.0	8.0	1.0	6.0
YDR114C	3.0	5.0	16.0	1.0	16.0	9.0	2.0	5.0	3.0
YDR113C	4.0	5.0	13.0	1.0	8.0	8.0	3.0	1.0	3.0
YDR116C	7.0	4.0	15.0	2.0	12.0	11.0	2.0	5.0	NaN
YOR001W	19.0	13.0	38.0	6.0	36.0	46.0	4.0	12.0	10.0
YDR109C	30.0	13.0	20.0	11.0	38.0	22.0	18.0	12.0	18.0
YDR108W	19.0	13.0	31.0	6.0	16.0	19.0	6.0	6.0	5.0
YDR111C	20.0	9.0	25.0	5.0	29.0	19.0	1.0	7.0	8.0
YDR110W	15.0	11.0	25.0	8.0	36.0	25.0	7.0	11.0	15.0
YMR135C	23.0	19.0	49.0	11.0	45.0	27.0	10.0	11.0	17.0
YMR134W	7.0	5.0	14.0	6.0	10.0	12.0	NaN	4.0	2.0
YMR133W	12.0	8.0	14.0	2.0	11.0	5.0	7.0	4.0	4.0
YMR132C	6.0	4.0	9.0	1.0	9.0	9.0	3.0	1.0	5.0
YDR118W	9.0	6.0	9.0	2.0	19.0	8.0	2.0	2.0	3.0
YDR117C	13.0	6.0	20.0	11.0	29.0	13.0	10.0	11.0	12.0
YMR129W	37.0	31.0	63.0	14.0	77.0	44.0	15.0	18.0	21.0
YMR128W	13.0	13.0	25.0	9.0	24.0	16.0	7.0	10.0	12.0
YDR517W	20.0	16.0	54.0	12.0	51.0	40.0	15.0	11.0	18.0
YDR516C	22.0	16.0	41.0	10.0	40.0	30.0	10.0	5.0	12.0
YDR519W	4.0	4.0	12.0	5.0	19.0	10.0	3.0	1.0	2.0
YDR518W	13.0	12.0	34.0	17.0	45.0	27.0	15.0	11.0	17.0
YDR513W	6.0	1.0	9.0	3.0	8.0	5.0	1.0	NaN	2.0
YDR512C	6.0	13.0	52.0	8.0	42.0	35.0	7.0	15.0	7.0
YDR515W	7.0	2.0	12.0	8.0	9.0	6.0	5.0	NaN	3.0
YDR514C	14.0	5.0	13.0	2.0	28.0	21.0	5.0	3.0	9.0
YIR037W	6.0	3.0	4.0	5.0	8.0	2.0	5.0	NaN	2.0
YIR038C	16.0	8.0	9.0	7.0	17.0	11.0	8.0	6.0	11.0
YIR039C	8.0	4.0	8.0	7.0	15.0	10.0	8.0	1.0	8.0
YIR041W	4.0	1.0	3.0	NaN	NaN	NaN	NaN	NaN	NaN
YDR522C	5.0	9.0	16.0	12.0	13.0	8.0	6.0	6.0	6.0
YDR520C	18.0	10.0	25.0	3.0	28.0	10.0	8.0	10.0	6.0
YIR035C	11.0	8.0	21.0	9.0	19.0	19.0	7.0	7.0	8.0
YHR077C	10.0	7.0	18.0	7.0	25.0	8.0	6.0	1.0	8.0
YDR107C	23.0	17.0	30.0	9.0	40.0	17.0	5.0	8.0	11.0
YNL201C	17.0	22.0	10.0	10.0	43.0	12.0	18.0	7.0	8.0
YNL202W	26.0	18.0	44.0	10.0	48.0	26.0	20.0	7.0	18.0
YCR020C-A	5.0	2.0	6.0	3.0	7.0	2.0	1.0	1.0	3.0
YNR044W	19.0	15.0	27.0	9.0	35.0	16.0	24.0	10.0	22.0
YNL209W	11.0	4.0	32.0	4.0	18.0	14.0	9.0	3.0	7.0
YJR096W	18.0	21.0	26.0	9.0	40.0	27.0	10.0	7.0	16.0
YNL211C	6.0	5.0	9.0	4.0	15.0	7.0	5.0	2.0	3.0
YNL212W	10.0	12.0	22.0	12.0	33.0	15.0	11.0	5.0	8.0
YNL204C	4.0	3.0	9.0	5.0	10.0	9.0	6.0	3.0	2.0
YKL152C	4.0	3.0	65.0	3.0	10.0	5.0	3.0	2.0	2.0
YML068W	12.0	13.0	25.0	9.0	32.0	17.0	8.0	9.0	7.0
YEL029C	3.0	6.0	4.0	3.0	8.0	8.0	3.0	3.0	2.0
YDR379C-A	2.0	5.0	10.0	6.0	7.0	6.0	1.0	NaN	4.0
YEL031W	28.0	21.0	57.0	16.0	49.0	47.0	9.0	19.0	22.0
YEL032W	12.0	14.0	6.0	12.0	18.0	9.0	3.0	7.0	9.0
YEL033W	25.0	29.0	61.0	17.0	48.0	46.0	29.0	10.0	19.0
YEL034W	5.0	1.0	2.0	1.0	3.0	1.0	1.0	3.0	NaN
YEL035C	36.0	28.0	63.0	22.0	62.0	38.0	27.0	31.0	31.0
YGR216C	6.0	7.0	11.0	5.0	16.0	9.0	3.0	8.0	1.0
YGR041W	24.0	24.0	46.0	21.0	62.0	31.0	20.0	10.0	20.0
YGR042W	11.0	3.0	6.0	2.0	13.0	5.0	7.0	3.0	5.0
YCR003W	6.0	4.0	14.0	4.0	8.0	9.0	NaN	11.0	4.0
YGR040W	19.0	17.0	53.0	15.0	43.0	66.0	8.0	14.0	29.0
YGR046W	6.0	4.0	NaN	2.0	12.0	2.0	2.0	NaN	1.0
YGR047C	7.0	7.0	16.0	9.0	18.0	7.0	3.0	6.0	3.0
YGR043C	23.0	18.0	32.0	10.0	47.0	28.0	11.0	15.0	13.0
YGR044C	7.0	5.0	17.0	3.0	20.0	8.0	8.0	3.0	5.0
YDR252W	3.0	2.0	5.0	1.0	2.0	4.0	NaN	NaN	2.0
YDR251W	19.0	9.0	38.0	10.0	48.0	23.0	9.0	6.0	14.0
YMR305C	5.0	8.0	17.0	2.0	22.0	6.0	5.0	5.0	8.0
YMR304W	24.0	18.0	60.0	11.0	56.0	35.0	8.0	17.0	17.0
YMR311C	5.0	NaN	14.0	2.0	9.0	5.0	1.0	NaN	7.0
YMR310C	11.0	5.0	20.0	3.0	18.0	12.0	7.0	3.0	4.0
YER143W	11.0	13.0	21.0	7.0	28.0	16.0	10.0	5.0	12.0
YER142C	13.0	9.0	18.0	14.0	13.0	12.0	10.0	10.0	9.0
YDR244W	14.0	12.0	26.0	7.0	33.0	21.0	4.0	6.0	9.0
YDR243C	9.0	4.0	10.0	1.0	15.0	11.0	NaN	6.0	5.0
YDR246W	4.0	3.0	15.0	4.0	10.0	6.0	2.0	6.0	5.0
YDR245W	2.0	NaN	1.0	NaN	1.0	3.0	1.0	NaN	2.0
YDR247W	9.0	8.0	12.0	2.0	39.0	23.0	5.0	5.0	4.0
YDR246W-A	25.0	20.0	36.0	15.0	42.0	34.0	14.0	13.0	17.0
YDR249C	10.0	6.0	24.0	5.0	26.0	20.0	10.0	8.0	8.0
YDR248C	5.0	4.0	18.0	4.0	13.0	10.0	NaN	NaN	NaN
YEL005C	20.0	14.0	19.0	2.0	39.0	20.0	11.0	4.0	10.0
YEL006W	21.0	18.0	33.0	8.0	49.0	32.0	6.0	13.0	16.0
YMR018W	11.0	12.0	32.0	7.0	33.0	26.0	19.0	10.0	8.0
YGL086W	15.0	16.0	31.0	12.0	34.0	22.0	12.0	5.0	10.0
YMR024W	3.0	1.0	8.0	1.0	3.0	9.0	NaN	3.0	NaN
YMR023C	24.0	17.0	41.0	4.0	42.0	32.0	17.0	15.0	13.0
YMR022W	14.0	7.0	5.0	4.0	13.0	11.0	7.0	4.0	6.0
YLR389C	28.0	29.0	68.0	19.0	89.0	72.0	24.0	22.0	17.0
YEL016C	14.0	21.0	44.0	12.0	32.0	29.0	14.0	10.0	11.0
YEL017W	13.0	16.0	20.0	10.0	28.0	21.0	7.0	7.0	6.0
YEL013W	8.0	8.0	14.0	6.0	15.0	16.0	2.0	6.0	11.0
YEL015W	22.0	27.0	38.0	17.0	42.0	36.0	11.0	16.0	20.0
YEL011W	54.0	40.0	84.0	39.0	88.0	66.0	21.0	19.0	26.0
YEL012W	18.0	21.0	25.0	6.0	29.0	25.0	10.0	10.0	9.0
YEL007W	5.0	5.0	27.0	1.0	28.0	21.0	3.0	4.0	5.0
YEL009C	24.0	15.0	47.0	10.0	43.0	31.0	12.0	9.0	16.0
YNL325C	22.0	23.0	46.0	20.0	53.0	33.0	14.0	17.0	20.0
YDR034C-C	1.0	NaN	1.0	NaN	1.0	1.0	NaN	NaN	NaN
YOR230W	24.0	9.0	53.0	11.0	46.0	30.0	21.0	10.0	18.0
YCR090C	10.0	5.0	12.0	5.0	13.0	7.0	3.0	NaN	4.0
YAL014C	22.0	10.0	11.0	9.0	19.0	17.0	7.0	4.0	6.0
YML104C	16.0	12.0	39.0	11.0	33.0	25.0	6.0	10.0	10.0
YML105C	1.0	NaN	NaN	3.0	3.0	3.0	1.0	1.0	1.0
YNL318C	8.0	6.0	18.0	6.0	23.0	12.0	14.0	4.0	7.0
YNL320W	7.0	11.0	19.0	4.0	20.0	12.0	8.0	6.0	8.0
YNL321W	25.0	22.0	60.0	18.0	69.0	34.0	21.0	12.0	18.0
YML109W	24.0	25.0	33.0	10.0	48.0	23.0	16.0	8.0	16.0
YML106W	4.0	4.0	12.0	2.0	10.0	11.0	4.0	3.0	4.0
YML107C	10.0	6.0	17.0	5.0	22.0	12.0	7.0	4.0	7.0
YML112W	1.0	2.0	2.0	1.0	2.0	2.0	NaN	2.0	NaN
YML113W	11.0	10.0	14.0	7.0	30.0	20.0	7.0	6.0	6.0
YML110C	4.0	6.0	18.0	4.0	11.0	4.0	4.0	4.0	1.0
YML111W	29.0	15.0	40.0	14.0	57.0	33.0	11.0	9.0	22.0
YMR111C	20.0	19.0	22.0	11.0	31.0	24.0	23.0	14.0	16.0
YOL067C	7.0	5.0	9.0	3.0	17.0	9.0	3.0	3.0	NaN
YLR433C	12.0	3.0	16.0	6.0	30.0	6.0	2.0	4.0	7.0
YPL239W	3.0	2.0	3.0	NaN	4.0	NaN	2.0	1.0	NaN
YOL072W	13.0	10.0	7.0	6.0	12.0	9.0	1.0	5.0	4.0
YOL073C	10.0	10.0	15.0	7.0	26.0	15.0	5.0	8.0	6.0
YOL075C	22.0	24.0	41.0	16.0	67.0	27.0	20.0	10.0	28.0
YOL076W	5.0	6.0	4.0	3.0	8.0	4.0	1.0	NaN	3.0
YOL068C	29.0	16.0	53.0	9.0	42.0	39.0	18.0	14.0	21.0
YOL069W	8.0	10.0	6.0	4.0	10.0	8.0	7.0	4.0	2.0
YOL070C	14.0	16.0	21.0	8.0	34.0	24.0	8.0	12.0	8.0
YFL033C	80.0	86.0	75.0	80.0	112.0	88.0	61.0	25.0	61.0
YFL034W	42.0	26.0	46.0	24.0	72.0	35.0	30.0	23.0	20.0
YFL034C-A	4.0	10.0	15.0	4.0	17.0	6.0	4.0	1.0	4.0
YFL034C-B	3.0	3.0	1.0	3.0	3.0	NaN	NaN	1.0	1.0
YFL028C	19.0	16.0	21.0	15.0	33.0	20.0	16.0	9.0	14.0
YFL029C	3.0	1.0	1.0	1.0	5.0	NaN	NaN	2.0	3.0
YFL030W	37.0	29.0	51.0	15.0	56.0	43.0	25.0	19.0	23.0
YFL031W	15.0	17.0	28.0	1.0	10.0	26.0	10.0	10.0	12.0
YFL026W	23.0	11.0	30.0	13.0	43.0	36.0	21.0	9.0	13.0
YFL027C	19.0	22.0	21.0	14.0	35.0	17.0	17.0	8.0	11.0
YPL176C	22.0	20.0	52.0	16.0	61.0	32.0	14.0	10.0	14.0
YPL057C	12.0	13.0	44.0	11.0	37.0	33.0	8.0	6.0	7.0
YDL093W	15.0	9.0	38.0	8.0	41.0	23.0	12.0	7.0	20.0
YCR042C	25.0	23.0	24.0	21.0	25.0	16.0	11.0	15.0	17.0
YDL082W	2.0	1.0	9.0	1.0	8.0	6.0	NaN	1.0	2.0
YAL016W	9.0	9.0	5.0	5.0	4.0	5.0	2.0	7.0	6.0
YOR220W	5.0	5.0	5.0	2.0	8.0	2.0	4.0	3.0	4.0
YGL081W	6.0	3.0	18.0	NaN	16.0	14.0	5.0	1.0	4.0
YCR032W	54.0	64.0	75.0	50.0	60.0	53.0	35.0	25.0	55.0
YDR031W	3.0	NaN	2.0	NaN	4.0	4.0	NaN	NaN	1.0
YPL113C	14.0	8.0	24.0	6.0	31.0	18.0	4.0	2.0	12.0
YPL167C	14.0	21.0	33.0	11.0	35.0	21.0	14.0	4.0	18.0
YDL095W	27.0	13.0	43.0	7.0	50.0	28.0	11.0	10.0	6.0
